:ID;authorName:string
6769092;Wah June Leong
6769093;Markus Helfert
6769094;Seungwan Hong
6769095;Sangho Park
6769096;Lee Won Park
6769097;Minseo Jeon
6769098;Hangbae Chang
6769099;Muhammad Babar
6769100;Fahim Arif
6769101;Darren Quick
6769102;Samee Khan
6769103;Qian Liu
6769104;Joseph P. Keefe
6769105;Gregory R. Hidley
6769106;Ian Kaufman
6769107;Bryan Glogowski
6769108;Kai-Uwe Doerr
6769109;Wei Han 0006
6769110;Shah Fahd
6769111;Mehreen Afzal
6769112;Waseem Iqbal
6769113;Salman Waheed
6769114;Holger H. Hoos
6769115;Bill Curtis
6769116;Nicholas Mills
6769117;Frank Alex Feltus
6769118;Walter B. Ligon III
6769119;Meera Vasudevan
6769120;Erhan Kozan
6769121;Mais Nijim
6769122;Ziliang Zong
6769123;Yoshikazu Kobayashi
6769124;Ranieri Baraglia
6769125;Renato Ferrini
6769126;Domenico Laforenza
6769127;Haeng-Kon Kim
6769128;Pengfei Hu
6769129;Yue Xu
6769130;Xiong Luo
6769131;Stefania Bandini
6769132;Sara Manzoni
6769133;Carla Simone
6769134;Yuxia Cheng
6769135;Wenzhi Chen
6769136;Paulo Veríssimo
6769137;Eugen Feller
6769138;John Mehnert-Spahn
6769139;Michael Schöttner
6769140;Sean Bechhofer
6769141;Iain E. Buchan
6769142;John D. Ainsworth
6769143;Jiten Bhagat
6769144;Philip A. Couch
6769145;Don Cruickshank
6769146;Mark Delderfield
6769147;Ian Dunlop
6769148;Matthew Gamble
6769149;Danius T. Michaelides
6769150;Stuart Owen
6769151;David R. Newman
6769152;Shoaib Sufi
6769153;Eric de Sturler
6769154;Damian Loher
6769155;O-Joun Lee
6769156;J. Fuchs
6769157;Moayad Mokatren
6769158;Tsvi Kuflik
6769159;Ilan Shimshoni
6769160;Jeferson S. Arcanjo
6769161;Eduardo F. P. da Luz
6769162;Álvaro L. Fazenda
6769163;Fernando M. Ramos
6769164;Michael Galloway
6769165;Robert Carr
6769166;Rahul Nori
6769167;David Grubic
6769168;Dimitrios S. Nikolopoulos
6769169;Constantine D. Polychronopoulos
6769170;Zhuo Tang
6769171;Lingang Jiang
6769172;Junqing Zhou
6769173;Carsten Trinitis
6769174;Zhengan Huang
6769175;Chong-Zhi Gao
6769176;Siu-Ming Yiu
6769177;Kai Chen 0012
6769178;Harald Kosch
6769179;Francisco Hernández-Rodriguez
6769180;Karim Djemame
6769181;Srijith K. Nair
6769182;Benoit Hudzia
6769183;Alexander Kipp
6769184;Stefan Wesner
6769185;Marcelo Corrales
6769186;Nikolaus Forgó
6769187;Tabassum Sharif
6769188;Craig Sheridan
6769189;Konstantinos Mamouras
6769190;Carles Sierra
6769191;Lluis Godo
6769192;Ramón López de Mántaras
6769193;Mara Manzano
6769194;Hitoshi Yanami
6769195;Hirokazu Anai
6769196;Giuseppe Marino
6769197;Giancarlo Succi
6769198;G. Levo
6769199;R. Pavesio
6769200;Henning Müller
6769201;Nabil Abdennadher
6769202;Luca Berruti
6769203;Franco Davoli
6769204;Sandro Zappatore
6769205;Meiqin Liu
6769206;Karthick Ramachandran
6769207;Hanan Lutfiyya
6769208;Mark Perry
6769209;Hiroshi G. Okuno
6769210;Mehdi Sheikhalishahi
6769211;Richard M. Wallace
6769212;José Luis Vázquez-Poletti
6769213;Francesca Guerriero
6769214;Zhida Yin
6769215;Fei Hu
6769216;William E. Allcock
6769217;Julian J. Bunn
6769218;S. Hegde
6769219;Harvey B. Newman
6769220;Sylvain Ravot
6769221;Tony Rimovsky
6769222;Conrad Steenberg
6769223;Linda Winkler
6769224;Pankaj Deep Kaur
6769225;Amaury Lendasse
6769226;Damien François
6769227;Vincent Wertz
6769228;Michel Verleysen
6769229;Johannes Starlinger
6769230;Sanjeev Khanna
6769231;Susan B. Davidson
6769232;Ulf Leser
6769233;Paolo Bellavista
6769234;Aniruddha S. Gokhale
6769235;Dushantha Nalin K. Jayakody
6769236;Alexander Otenko
6769237;Abdolreza Abhari
6769238;Shikharesh Majumdar
6769239;Hailong Sun 0001
6769240;Yunhao Liu
6769241;Zhiting Song
6769242;Lingli Huang
6769243;Yan Xu 0006
6769244;Nick Buraglio
6769245;Lingmin Zhang
6769246;Zoe L. Jiang
6769247;Mathieu Jan
6769248;Shanny Anoep
6769249;Catalin Dumitrescu
6769250;Mohiuddin Ahmed
6769251;Weimin Peng
6769252;Aihong Chen
6769253;Jing Chen 0010
6769254;Yi-Wei Ma
6769255;Jiann-Liang Chen
6769256;Jia-Yi Jhou
6769257;Andre S. Gomes
6769258;David Palma
6769259;Vitor Fonseca
6769260;Zhongliang Zhao
6769261;Edmundo Monteiro
6769262;Paulo Simões 0001
6769263;Luís Cordeiro
6769264;Hamed Arshad
6769265;Hans Werner Meuer
6769266;Horst D. Simon
6769267;Erich Strohmaier
6769268;Thierry Porcher
6769269;Rune Rasmussen
6769270;Fuzhen Xia
6769271;Gustavo Rostirolla
6769272;Eduardo Roloff
6769273;Peijie Huang
6769274;Hong Peng
6769275;Piyuan Lin
6769276;Xuezhen Li
6769277;Barry W. Johnson
6769278;Jinqiang Li
6769279;Shuming Zhou
6769280;Xuequn Li
6769281;Xiaowang Li
6769282;Daniel Lorenz 0001
6769283;Peter Buchholz 0002
6769284;Christian Uebing
6769285;Wolfgang Walkowiak
6769286;Niandong Fang
6769287;Kostas Delibasis
6769288;Christian Michael
6769289;K. Papaodysseas
6769290;Vítor Santos Costa
6769291;Bruno Carpentieri
6769292;Abdul Waheed
6769293;Jerry C. Yan
6769294;Xiaowu Deng
6769295;Peng Jiang
6769296;Chunqiao Mi
6769297;Zhikai Kuang
6769298;Jiadi Liu
6769299;Masahiro Inui
6769300;Nobuji Miyasaka
6769301;Kazuhiko Kawamura
6769302;John R. Bourne
6769303;Yang Xu 0013
6769304;Ju Ren
6769305;Yiming Zhang
6769306;In Hwan Doh
6769307;Young Jin Kim
6769308;Eunsam Kim
6769309;Jongmoo Choi
6769310;Donghee Lee
6769311;Sam H. Noh
6769312;Saptarshi Debroy
6769313;Priyanka Samanta
6769314;Amina Bashir
6769315;Mainak Chatterjee
6769316;Sam Verboven
6769317;Armel de La Bourdonnaye
6769318;Yunsik Son
6769319;MyoungHwan Joung
6769320;Yong Wook Lee
6769321;Oh-Heum Kwon
6769322;Ha-Joo Song
6769323;Christian Janiesch
6769324;Ingo Weber
6769325;Philipp Hoenisch
6769326;Harmanjeet Kaur
6769327;Zhihui Du
6769328;Yinong Chen
6769329;Yu Xiao
6769330;Peng Gao
6769331;Tongzhou Wang
6769332;Osvaldo Gervasi
6769333;Antonio Riganelli
6769334;Klaus-Peter Löhr
6769335;Craig A. Lee
6769336;Yong Peng
6769337;Xinghua Wang
6769338;Shuangling Peng
6769339;Helai Huang
6769340;Zhao-Hong Jia
6769341;Xiaohao Li
6769342;Andreas C. Döring
6769343;Guiyeom Kang
6769344;Claudio Márquez
6769345;Ana Barat
6769346;Annette T. Byrne
6769347;Jochen H. M. Prehn
6769348;Joan Sorribes
6769349;Eduardo César
6769350;Ian Brackenbury
6769351;Howard Sachar
6769352;Ersin Cem Kaletas
6769353;Ammar Benabdelkader
6769354;César Garita
6769355;Somayeh Abdi
6769356;Latif Pourkarimi
6769357;Mahmood Ahmadi
6769358;Farzad Zargari
6769359;Marcello Cinque
6769360;Flavio Frattini
6769361;Xiaoming Li
6769362;Weixi Wang
6769363;Baoyun Zhang
6769364;Jinxing Hu
6769365;Shengzhong Feng
6769366;Andreas Berl
6769367;Hermann de Meer
6769368;Cheng-Hsien Tang
6769369;Meng-Feng Tsai
6769370;Shan-Hao Chuang
6769371;Jen-Jung Cheng
6769372;Wei-Jen Wang
6769373;Vincent Garonne
6769374;Andrei Tsaregorodtsev
6769375;Liu Wenyin
6769376;Ning Fang
6769377;Xiaojun Quan
6769378;Bite Qiu
6769379;Souley Madougou
6769380;Mark Santcroos
6769381;Barbera D. C. van Schaik
6769382;Sílvia Delgado Olabarriaga
6769383;Jesus Omana Iglesias
6769384;Milan De Cauwer
6769385;Deepak Mehta
6769386;Barry O'Sullivan
6769387;Liviu Dan Serban
6769388;S. Gamvroulas
6769389;Tien-Dat Phan
6769390;Alexandra Carpen-Amarie
6769391;Houssem-Eddine Chihoub
6769392;Diana Moise
6769393;Muhammad Faisal Amjad
6769394;Mian Muhammad Waseem Iqbal
6769395;Hammad Afzal
6769396;Jenny Forss
6769397;David Beeman
6769398;James M. Bower
6769399;Rogene M. Eichler West
6769400;Caroline Japhet
6769401;Frédéric Nataf
6769402;François Rogier
6769403;Getzi Jeba Leelipushpam Paulraj
6769404;Sharmila Anand John Francis
6769405;J. Dinesh Peter
6769406;Immanuel John Raja Jebadurai
6769407;Vu Mai
6769408;Simon A. Levin
6769409;Kirk Moloney
6769410;Linda Buttel
6769411;Carlos Castillo-Chavez
6769412;Jiewen Luo
6769413;Maoguang Wang
6769414;Jun Hu
6769415;Peng Wei
6769416;Jie Wang
6769417;Karan Mitra
6769418;Chahrazed Labba
6769419;Narjès Bellamine Ben Saoud
6769420;Julie Dugdale
6769421;Yukun Zhou
6769422;Wen Xia
6769423;Min Fu 0002
6769424;Fangting Huang
6769425;Yucheng Zhang
6769426;Liangxiu Han
6769427;Dave Berry
6769428;Liwei Chen
6769429;Yipeng Wang
6769430;Huandong Wang
6769431;Wenxiang Wang
6769432;Hua Jing
6769433;Guangfei Zhang
6769434;Izzet F. Senturk
6769435;Ponnuraman Balakrishnan
6769436;Anas Abu-Doleh
6769437;Kamer Kaya
6769438;Apostolos Nikolaos Refenes
6769439;Donghua Yang
6769440;Yuqiang Feng
6769441;Ye Yuan
6769442;Xixian Han
6769443;Jinbao Wang
6769444;Ting Liu 0002
6769445;Yanan Sun
6769446;Yang Liu 0090
6769447;Yuhong Gui
6769448;Yucheng Zhao
6769449;Dai Wang
6769450;Chao Shen 0001
6769451;Mark Anderson 0001
6769452;Joseph Bolton
6769453;Wenrong Zhang
6769454;Weizhong Qiang
6769455;Guofu Xiang
6769456;Hui Jin 0001
6769457;Xian-He Sun
6769458;Borja Bergua
6769459;Kenneth Chiu
6769460;J. M. Voogd
6769461;Fernando Alvarruiz
6769462;Songtao Ding
6769463;Shiru Qu
6769464;Yuling Xi
6769465;Shaohua Wan
6769466;Vincent McKoy
6769467;Richard L. Dubs
6769468;S. N. Dixit
6769469;Saurabh Sehgal
6769470;Miklós Erdélyi
6769471;Igor Kononenko
6769472;Jean-Marc Kuntz
6769473;Wenjuan Li
6769474;Jiyi Wu
6769475;Changqin Huang
6769476;Tejaswi Volety
6769477;Shalabh Saini
6769478;Thomas McGhin
6769479;Charles Zhechao Liu
6769480;Wilfried Daehn
6769481;Tian Wang
6769482;Zonghua Gu
6769483;Qammer H. Abbasi
6769484;Raúl Gracia Tinedo
6769485;Aleix Ramírez
6769486;Adrián Moreno-Martínez
6769487;Paul Gilna
6769488;John C. Wooley
6769489;E. Virginia Armbrust
6769490;Forest Rohwer
6769491;Eric Frost
6769492;Ugo de Carlini
6769493;R. Vaccaro
6769494;Matthew S. Shields
6769495;Andrew Stephen McGough
6769496;Matthew Forshaw
6769497;Clive Gerrard
6769498;Stuart Wheater
6769499;Ben Allen
6769500;Paul Robinson
6769501;Jianliang Ma
6769502;Chunhao Wang
6769503;Baozhong Yu
6769504;Tianzhou Chen
6769505;Fei Zhang 0005
6769506;Xiaoming Fu 0001
6769507;Tao Jiang 0008
6769508;Ioan Salomie
6769509;Quanwang Wu
6769510;Qingsheng Zhu
6769511;Henryk Krawczyk
6769512;Bartosz Krysztop
6769513;Jerzy Proficz
6769514;Andrew Gibson
6769515;Katy Wolstencroft
6769516;Tom Oinn
6769517;Karl Mason
6769518;Martin Duggan
6769519;Enda Barrett
6769520;Jim Duggan
6769521;Enda Howley
6769522;Stephen David Beck
6769523;Hartmut Kaiser
6769524;Archit Kulshrestha
6769525;Steffen Prohaska
6769526;Brygg Ullmer
6769527;Frank Wang
6769528;Herbert H. J. Hum
6769529;Guang R. Gao
6769530;Minh Pham
6769531;Yehenew Mengistu
6769532;Ha Manh Do
6769533;Weihua Sheng
6769534;Jörn Künsemöller
6769535;Holger Karl
6769536;K. Sashi
6769537;Antony Selvadoss Thanamani
6769538;Ran Libeskind-Hadas
6769539;Eli Brandt
6769540;József Stéger
6769541;Sándor Laki
6769542;Yiannos Kryftis
6769543;Christian Engelmann
6769544;Guanglu Sun
6769545;Jiabin Li
6769546;Jian Dai
6769547;Zhichao Song
6769548;Fei Lang
6769549;Adnan Saher Mohammed
6769550;Sahin Emrah Amrahov
6769551;Fatih V. Celebi
6769552;Gustavo Sousa Pavani
6769553;Helio Waldman
6769554;Jan-Thomas Löwe
6769555;Rion Dooley
6769556;Jens Krüger 0002
6769557;Richard Grunzke
6769558;Sonja Herres-Pawlis
6769559;Alexander Hoffmann
6769560;Biplob R. Ray
6769561;Chengying Mao
6769562;Jifu Chen
6769563;Dave Towey
6769564;Jinfu Chen
6769565;Xiaoyuan Xie
6769566;Marco A. F. Casaroli
6769567;Dhananjay Singh
6769568;Tian Huang
6769569;Yafei Wu
6769570;Stéphane Bressan
6769571;Gillian Dobbie
6769572;Cheng-Yu Lee
6769573;Tzong-Yen Lin
6769574;Rong-Guey Chang
6769575;Minhaj Ahmad Khan
6769576;Khaled Salah
6769577;Yao Lu
6769578;Ayman Ibaida
6769579;Dhiah Al-Shammary
6769580;Lung-Teng Chen
6769581;Cheng-Ta Kuo
6769582;Xavier Aguilar
6769583;Michael Schliephake
6769584;Olav Vahtras
6769585;Judit Giménez
6769586;Emanuele Carlini
6769587;Massimo Coppola
6769588;José Manuel Colom
6769589;Krzysztof Sowa-Pieklo
6769590;Sergey Pudov
6769591;Françoise Fogelman-Soulié
6769592;Gunther Stuer
6769593;Shuguang Dai
6769594;Huige Li
6769595;Fangguo Zhang
6769596;Viktor Mauch
6769597;Marcel Kunze
6769598;Marius Hillenbrand
6769599;Fatemeh Rezaeimehr
6769600;Parham Moradi
6769601;Sajad Ahmadian
6769602;Nooruldeen Nasih Qader
6769603;Wenbing Chang
6769604;Zhenzhong Xu
6769605;Shenghan Zhou
6769606;Wen Cao
6769607;Edvard Pedersen
6769608;Lars Ailo Bongo
6769609;Andrea Bosin
6769610;Shangping Zhong
6769611;Elvira A. Kuksheva
6769612;Serguei A. Nikitin
6769613;Alexei V. Snytnikov
6769614;Valery N. Snytnikov
6769615;Vitalii A. Vshivkov
6769616;Volker Hartmann
6769617;Thomas Jejkal
6769618;Helen Kollai
6769619;Ajinkya Prabhune
6769620;Hendrik Herold
6769621;Aline Deicke
6769622;Christiane Dressler
6769623;Julia Dolhoff
6769624;Julia Stanek
6769625;Torsten Schrade
6769626;Gotthard Meinel
6769627;Lung-Pin Chen
6769628;Jien-An Lin
6769629;Zhi-Xian Chen
6769630;Tamás Kozsik
6769631;Melinda Tóth
6769632;István Bozó
6769633;Roberto Di Meglio
6769634;Salvatore Orlando 0001
6769635;Susanna Pelagatti
6769636;Teng Xi
6769637;Ye Tian
6769638;Hui Gao 0002
6769639;Wendong Wang
6769640;Rizwan Mian
6769641;Patrick Martin 0001
6769642;Yiping Wen
6769643;Sanaz Rahimi Moosavi
6769644;Ethiopia Nigussie
6769645;Amir-Mohammad Rahmani
6769646;Seppo Virtanen
6769647;Jouni Isoaho
6769648;Jürgen Lenz
6769649;Takuya Matsuzaki
6769650;Makoto Miwa
6769651;Yoshikazu Kamoshida
6769652;Daisaku Yokoyama
6769653;Nan Dun
6769654;Takeshi Shibata
6769655;Choi Sung Jun
6769656;Jun'ichi Tsujii
6769657;Zaheer Abbas Khan
6769658;Zeeshan Pervez
6769659;Abdul Ghafoor Abbasi
6769660;Somayeh Kianpisheh
6769661;Nasrollah Moghadam Charkari
6769662;Mehdi Kargahi
6769663;Per Brand
6769664;Sayantani Basu
6769665;Marimuthu Karuppiah
6769666;K. Selvakumar
6769667;Jonice Oliviera
6769668;Rachel Gold
6769669;Peter C. Lockemann
6769670;Guido Moerkotte
6769671;Zhaohui Liu
6769672;Huayi Wu
6769673;Ru Li
6769674;Guangsheng Dong
6769675;Jie Jiang
6769676;Jörg Cordsen
6769677;Wolfgang Schröder-Preikschat
6769678;Julian Bart
6769679;Kamen Beronov
6769680;Olga Dzhimova
6769681;Jürgen Falkner
6769682;Michael Hartung
6769683;Tobias A. Knoch
6769684;Erhard Rahm
6769685;Ulrich Sax
6769686;Thomas Steinke
6769687;Michal Vossberg
6769688;Fred Viezens
6769689;Anette Weisbecker
6769690;Jason Kimball
6769691;Xuanxia Yao
6769692;Zhi Chen
6769693;Kurt Stockinger
6769694;Miki Hirabayashi
6769695;Makoto Ohta
6769696;Daniel A. Rüfenacht
6769697;Zhili Zhou
6769698;Kai Zhou
6769699;Thierry Sengstag
6769700;Stelios Sfakianakis
6769701;Stefan Rüping
6769702;Anthony Assi
6769703;Minoru Ohyama
6769704;Li Lv
6769705;Jia Zhao 0001
6769706;Jiayuan Wang
6769707;Tanghuai Fan
6769708;Atsuko Takefusa
6769709;Michiaki Hayashi
6769710;Tomohiro Kudoh
6769711;Takahiro Miyamoto
6769712;Tomohiro Otani
6769713;Hideaki Tanaka
6769714;Masatoshi Suzuki
6769715;Yasunori Sameshima
6769716;Toni Adame
6769717;Albert Bel
6769718;Anna Carreras
6769719;Miquel Oliver
6769720;Andre Lomaka
6769721;Luwei Cheng
6769722;Alvaro Graves
6769723;T. Z. Kalamboukis
6769724;Arash Baratloo
6769725;Mehmet Karaul
6769726;P. Wijckoff
6769727;Eleanor G. Rieffel
6769728;Jacob T. Biehl
6769729;Adam J. Lee
6769730;William van Melle
6769731;Kwanghoon Sohn
6769732;Carmela Comito
6769733;Raúl G. Hazas-Izquierdo
6769734;Salvador Castañeda-Ávila
6769735;Luis M. Farfán-Molina
6769736;Julián Delgado-Jiménez
6769737;Daniel García-Gradilla
6769738;José L. Rodríguez-Navarro
6769739;Matthias Schmidt 0001
6769740;Niels Fallenbeck
6769741;Christian Schridde
6769742;Qin Jin
6769743;Qiangfu Zhao
6769744;Gianluigi Castelli
6769745;Sancheng Peng
6769746;Kalyan S. Perumalla
6769747;Richard M. Fujimoto
6769748;Santosh Kumar 0006
6769749;Henk D. L. Hollmann
6769750;Jean-Paul M. G. Linnartz
6769751;Jacobus H. van Lint
6769752;Constant P. M. J. Baggen
6769753;Ludo M. G. M. Tolhuizen
6769754;Abhinandan S. Prasad
6769755;David Koll
6769756;Volker Hilt
6769757;M. M. Arentoft
6769758;Jean-Jacques Fuchs
6769759;Yann Parrod
6769760;A. Gasquet
6769761;J. Stader
6769762;I. Stokes
6769763;H. Vadon
6769764;Mabrook Al-Rakhami
6769765;B. B. Gupta
6769766;Sergio Ramírez-Gallego
6769767;Salvador García
6769768;Francisco Herrera
6769769;Antoon Goderis
6769770;Christopher X. Brooks
6769771;Ilkay Altintas
6769772;Edward A. Lee
6769773;Andrzej Sikora
6769774;Piotr Arabas
6769775;Mariusz Kamola
6769776;Marcin Mincer
6769777;Xiaoqiang Pei
6769778;Jen-Jom Chen
6769779;Martin L. Ernst
6769780;Helen Ojha
6769781;Ruth West
6769782;Hiromu Otsuka
6769783;Sei Naito
6769784;Maryann E. Martone
6769785;Kazunori Nozaki
6769786;Costas Vassilakis
6769787;Vassilis Poulopoulos
6769788;Angeliki Antoniou
6769789;Manolis Wallace
6769790;George Lepouras
6769791;Martín López Nores
6769792;Yutong Shen
6769793;Tao Chi
6769794;Chunqi Tian
6769795;Baijian Yang
6769796;Arthur W. Burks
6769797;Giovanni Morana
6769798;Daniele Zito
6769799;Xu Zheng
6769800;Zhipeng Cai
6769801;Guangchun Luo
6769802;Ling Tian
6769803;Xiao Bai
6769804;Sung Deok Cha
6769805;Junbeom Yoo
6769806;Richard Weinberg
6769807;Michael Brock
6769808;H. Marchand
6769809;Sadaf Monajemi
6769810;Saeid Sanei
6769811;Bruce M. Boghosian
6769812;Weiguo Zhao
6769813;Liying Wang
6769814;Zhenxing Zhang
6769815;Xiangshen Zhang
6769816;H. Kashiwagi
6769817;Chokchai Leangsuksun
6769818;Lixin Shen
6769819;Tong Liu
6769820;Abedalmotaleb Zadin
6769821;Thomas Fevens
6769822;Dmytro Karpenko
6769823;Roman Vitenberg
6769824;Alexander L. Read
6769825;Emil Vassev
6769826;Changwei Jiang
6769827;Weiping Wang 0008
6769828;Yang Xu 0007
6769829;Jenq-Haur Wang
6769830;Wenbing Zhao 0001
6769831;Hendrik Moens
6769832;Hermann Hellwagner
6769833;Matthias Ohlenroth
6769834;J. Alemany
6769835;Elena del Val Noguera
6769836;Juan M. Alberola
6769837;François Bodin
6769838;Hongliang Yu
6769839;Fan Zhang
6769840;Louis F. Rossi
6769841;George Sohos
6769842;Luca Cinquini
6769843;Daniel J. Crichton
6769844;Chris Mattmann
6769845;John Harney
6769846;Galen M. Shipman
6769847;Feiyi Wang
6769848;Neill Miller
6769849;Sebastian Denvil
6769850;Mark Morgan
6769851;Zed Pobre
6769852;Gavin M. Bell
6769853;Charles M. Doutriaux
6769854;Robert S. Drach
6769855;Dean N. Williams
6769856;Philip Kershaw
6769857;Stephen Pascoe
6769858;Estanislao Gonzalez
6769859;Roland Schweitzer
6769860;Weiwei Lin
6769861;Wentai Wu
6769862;Haoyu Wang
6769863;James Z. Wang
6769864;Enrique Alba
6769865;Xiaojun Zhai
6769866;G. T. A. Huysmans
6769867;G. Halberstadt
6769868;A. J. C. Beliën
6769869;Fredrik Dahlgren
6769870;Jonas Skeppstedt
6769871;Per Stenström
6769872;Qing Qiu
6769873;Weidong Sun
6769874;Ahmad Zareie
6769875;Amir Sheikhahmadi
6769876;Emil Jovanov
6769877;Dusan Starcevic
6769878;Aleksandar B. Samardzic
6769879;Zeljko Obrenovic
6769880;Zhengchun Liu
6769881;Peter H. Beckman
6769882;Steven Guan
6769883;Michael Stratmann
6769884;Jesús Sánchez-García
6769885;Achille Peternier
6769886;Danilo Ansaloni
6769887;Daniele Bonetta
6769888;Cesare Pautasso
6769889;K. Berket
6769890;Deborah A. Agarwal
6769891;Olivier Chevassut
6769892;Xiumin Zhou
6769893;Gongxuan Zhang
6769894;Jin Sun
6769895;Junlong Zhou
6769896;Tongquan Wei
6769897;Shiyan Hu
6769898;Vincent Armant
6769899;Kenneth N. Brown
6769900;Suchismita Satpathy
6769901;Ashok Kumar Turuk
6769902;Luis Javier García-Villalba
6769903;Jocelin Rosales Corripio
6769904;Julio Hernandez-Castro
6769905;Oliver Bent
6769906;Prasenjit Dey
6769907;Komminist Weldemariam
6769908;Yinhao Jiang
6769909;Fuchun Guo
6769910;Peter Luksch 0001
6769911;Valérie Fiolet
6769912;Mengmeng Ge
6769913;Jin B. Hong
6769914;Simon Enoch Yusuf
6769915;Dong Seong Kim
6769916;Roger S. Barga
6769917;Li Ding 0001
6769918;James Michaelis
6769919;James P. McCusker
6769920;Chunhui Piao
6769921;Yajuan Shi
6769922;Jiaqi Yan
6769923;Changyou Zhang
6769924;Liping Liu
6769925;Clifford E. Rhoades Jr.
6769926;Dingxian Wang
6769927;Hangzai Luo
6769928;Jianping Fan 0001
6769929;Tariq Umer
6769930;Ahmed E. Kamal
6769931;Lyudmila Mihaylova
6769932;Ralf Gruber
6769933;Pieter Volgers
6769934;Alessandro De Vita
6769935;Massimiliano Stengel
6769936;Trach-Minh Tran
6769937;Zhang Zhang
6769938;Francesco Pagliarecci
6769939;Francesco Spegni
6769940;Matteo Beccaria
6769941;Guido Buresti
6769942;Alberto Ciampa
6769943;Giovanni Lombardi
6769944;Hans-Georg Paap
6769945;Andrea Vicerè
6769946;Edward A. Feigenbaum
6769947;Howard E. Shrobe
6769948;Qizhi Zhang
6769949;Yuxi Shen
6769950;Sixiang Ma
6769951;Heng Lu
6769952;Renata Slota
6769953;Marta Majewska
6769954;Jan Pieczykolan
6769955;Juan-Antonio Rico-Gallego
6769956;Juan Carlos Díaz Martín
6769957;Alexey L. Lastovetsky
6769958;Rob H. Bisseling
6769959;Mark T. Jones
6769960;Zahi Nakad
6769961;Paul E. Plassmann
6769962;Yanhua Yi
6769963;Chang Wang
6769964;Qiming Zhao
6769965;Yu-Chen Hu
6769966;Chun-Chi Lo
6769967;Wu-Lin Chen
6769968;J. P. Peltier
6769969;Paul Christ
6769970;Stefan Rill
6769971;Dirk Rantzau
6769972;Harald Nebel
6769973;Andreas Wierse
6769974;Ruth E. Lang
6769975;Sylvain Causse
6769976;Frédéric Juaneda
6769977;Michel Grave
6769978;Peter J. Haas
6769979;Mounir Hamdi
6769980;Tomasz Bartynski
6769981;Ahmed Al-Theneyan
6769982;Amol Jakatdar
6769983;Mohammad Zubair
6769984;Mohamed Abdou
6769985;Sayed AbdelGaber
6769986;Marwa Farhan
6769987;George A. Vouros
6769988;Andreas Papasalouros
6769989;Konstantinos Tzonas
6769990;Alexandros G. Valarakos
6769991;Konstantinos Kotis
6769992;Jorge-Arnulfo Quiané-Ruiz
6769993;Philippe Lamarre
6769994;Sven Plaga
6769995;Norbert Wiedermann
6769996;Simon Duque Antón
6769997;Stefan Tatschner
6769998;Hans D. Schotten
6769999;Thomas Newe
6770000;Tzilla Elrad
6770001;Jinlong Lin
6770002;Jia Ke
6770003;Yongzhao Zhan
6770004;Xiaojun Chen 0005
6770005;Manrong Wang
6770006;Androniki Sapountzi
6770007;Heidemarie Wernhart
6770008;eva Kühn
6770009;Georg Trausmuth
6770010;Alexandre Denis
6770011;Christian Pérez
6770012;Francisco Javier García Blas
6770013;Sebastien Soudan
6770014;Bin Bin Chen
6770015;Jie Guo
6770016;Bin Song
6770017;Fei Richard Yu
6770018;Zheng Yan
6770019;G. Ohlendorf
6770020;N. Schielow
6770021;Enan A. Khalil
6770022;Suat Ozdemir
6770023;Suleyman Tosun
6770024;P. Teti
6770025;Nakku Kim
6770026;Jungwook Cho
6770027;Euiseong Seo
6770028;Seonghoon Moon
6770029;Juwan Yoo
6770030;Songkuk Kim
6770031;Prem Prakash Jayaraman
6770032;Xuechao Yang
6770033;Ali Yavari
6770034;Dimitrios Georgakopoulos
6770035;Kanae Matsui
6770036;Jing Zhou
6770037;Thomas C. Schmidt
6770038;Matthias Wählisch
6770039;Hans L. Cycon
6770040;Mark Palkow
6770041;Fumie C. Costen
6770042;Edgar Gabriel
6770043;Stephen M. Ord
6770044;Yongzhi Wang
6770045;Jinpeng Wei
6770046;Shaolei Ren
6770047;Justin T. Rough
6770048;Wongoo Lee
6770049;Jaekwang Lee
6770050;Francesco Moscato 0001
6770051;Rodrigo Surmas
6770052;Wadood Abdul
6770053;Junaid Shuja
6770054;Abdullah Gani
6770055;Anjum Naveed
6770056;Hans Z. Munthe-Kaas
6770057;Stein Krogstad
6770058;Evgueni Dodonov
6770059;Rodrigo Fernandes de Mello
6770060;Thomas Bemmerl
6770061;Magdalena Cantabella
6770062;Raquel Martínez-España
6770063;Belén Ayuso
6770064;Juan Antonio Yáñez
6770065;Wanzhi Zhang
6770066;Ignacio Martín 0001
6770067;José Alberto Hernández
6770068;Xicheng Lu
6770069;Jie Xu
6770070;Keuntae Lee
6770071;Seokhwa Kim
6770072;Sejun Lee
6770073;Jung-Soo Park
6770074;Zhidong Jia
6770075;Benedict J. Leimkuhler
6770076;Wai-Chi Fang
6770077;Victor Allis
6770078;Yao-Hua Tan
6770079;Jan Treur
6770080;Vitor Horta
6770081;Victor Ströele
6770082;Regina M. M. Braga
6770083;José Maria N. David
6770084;Fernanda Campos
6770085;Oscar Peña
6770086;Nicolas Monmarché
6770087;Gilles Venturini
6770088;Mohamed Slimane
6770089;Haleem Farman
6770090;Bilal Jan
6770091;Huma Javed
6770092;Javed Iqbal
6770093;Muhammad Arshad
6770094;Shaukat Ali 0002
6770095;Gretchen Greene
6770096;Brian McLean
6770097;Barry Lasker
