:END_ID;:START_ID;volumeNo:int;year:int
5192;9046540;1;2007
16213;9046541;1;2015
871;9046531;2;1986
3577;9046537;4;2015
3056;9046526;1;2018
2245;9046540;1;2011
39;9046531;5;1985
17869;9046539;3;2015
3383;9046536;2;2018
12810;9046530;2;2013
16280;9046527;2;2015
5589;9046530;1;2018
6591;9046527;2;2017
9428;9046544;4;2010
2962;9046525;3;2015
19281;9046543;4;2007
7633;9046541;2;2018
10159;9046535;3;2001
2851;9046529;5;2004
5357;9046539;4;1986
10820;9046532;3;2004
18063;9046528;4;2016
6652;9046533;4;2017
14260;9046540;5;2018
5775;9046537;2;2012
11766;9046540;3;2014
9211;9046531;4;2008
15807;9046537;3;2016
9884;9046542;4;2009
2125;9046544;4;2009
4742;9046531;2;2017
2035;9046525;3;2008
17905;9046528;3;2016
3451;9046534;3;2015
17182;9046535;3;2013
14771;9046543;1;1993
18886;9046527;1;2016
4696;9046541;5;1997
11309;9046531;5;2013
15501;9046524;5;2016
8706;9046538;4;2003
14957;9046525;3;2016
18531;9046542;1;2009
13695;9046541;2;2011
11241;9046531;1;2011
19855;9046535;3;2013
1206;9046537;3;1989
6335;9046534;3;2018
89;9046528;1;1974
1552;9046529;2;2016
7871;9046542;4;2014
1334;9046536;4;1978
4111;9046533;5;2008
11094;9046533;2;2017
15314;9046526;5;2017
692;9046531;2;1998
3000;9046539;1;2007
10489;9046538;5;2016
2882;9046538;5;2002
9059;9046524;1;2002
10016;9046535;2;2004
2565;9046527;2;2018
15968;9046527;4;2013
7636;9046533;5;2015
4419;9046530;5;2001
12196;9046527;4;2014
19030;9046538;4;2007
16981;9046531;5;2017
1435;9046535;1;1997
15120;9046526;4;2013
17546;9046534;3;1988
11344;9046534;2;1991
8262;9046528;5;2012
1732;9046524;1;2016
12611;9046538;4;2005
19698;9046541;1;2016
18490;9046543;5;2017
9422;9046527;2;2003
8042;9046525;4;2000
14953;9046533;2;2012
15429;9046529;5;2017
16277;9046526;2;2018
877;9046539;4;1994
9131;9046532;5;2017
16597;9046529;4;2018
11354;9046525;5;2011
1276;9046527;5;2002
12622;9046537;4;2015
3346;9046528;2;2016
16366;9046525;3;2000
3299;9046531;3;2013
15150;9046524;1;2017
17514;9046527;1;2000
9507;9046531;4;2011
6887;9046541;5;2019
19647;9046541;2;2016
1869;9046539;5;2013
5072;9046540;4;2016
16649;9046543;5;2007
7403;9046537;4;2004
3094;9046533;4;2010
1817;9046529;3;2013
15625;9046532;1;2013
10145;9046536;1;2005
4709;9046525;2;2016
12204;9046535;1;1994
17031;9046528;2;2015
19490;9046533;3;2010
9872;9046527;3;2010
12433;9046537;1;2003
4882;9046542;3;2013
12324;9046542;3;2005
16209;9046531;2;2011
2176;9046528;5;2012
13376;9046528;3;1998
10236;9046540;5;2003
3432;9046524;3;2007
19680;9046537;5;2004
5276;9046531;5;1993
17054;9046530;3;2011
3449;9046535;4;2006
8369;9046541;5;2016
1082;9046534;4;1985
14627;9046527;3;1999
7979;9046529;5;2019
9828;9046534;2;2011
12476;9046530;1;2018
7332;9046532;4;2014
945;9046539;3;1979
12910;9046540;2;2012
3816;9046535;2;2005
14660;9046541;1;2006
5115;9046532;4;2016
6648;9046540;5;2019
9172;9046544;3;2016
18952;9046528;2;2011
18528;9046530;4;2015
1720;9046539;3;2008
7485;9046524;2;2018
13632;9046532;5;2011
19619;9046525;5;2017
1790;9046533;4;2016
921;9046528;4;1999
19508;9046527;4;2017
10098;9046536;1;2000
18995;9046543;2;2008
11430;9046532;1;2000
18999;9046526;4;2017
15653;9046533;4;2017
5921;9046529;5;2010
10073;9046543;5;2010
14346;9046536;4;2009
13737;9046529;5;1997
1667;9046530;1;2006
10867;9046533;4;2010
2415;9046533;5;2013
3633;9046541;4;2011
16589;9046536;2;2006
11055;9046541;4;1998
9481;9046538;3;2002
1300;9046544;2;1986
8165;9046535;2;2011
6317;9046531;2;2016
16842;9046531;4;2000
168;9046537;4;1980
11989;9046525;5;2004
19453;9046532;3;2018
1891;9046536;4;2006
9225;9046525;3;2012
18492;9046543;2;2019
12315;9046537;5;1996
13665;9046532;1;2017
1716;9046538;3;2015
17618;9046542;4;2014
5416;9046525;4;2018
1656;9046526;5;2017
5727;9046525;3;1999
12322;9046541;5;1993
11254;9046536;5;1996
17700;9046537;1;1998
8427;9046542;2;2001
5007;9046524;2;2006
17906;9046530;5;2017
17373;9046535;4;2006
18190;9046533;4;2012
4547;9046532;2;2018
4803;9046526;4;2017
16138;9046540;1;2015
205;9046542;3;1989
3566;9046537;1;2017
9010;9046530;1;2017
4817;9046539;5;2009
4261;9046535;3;1999
9977;9046538;5;2003
19133;9046541;1;2007
16748;9046530;2;2013
12407;9046536;5;1990
10568;9046543;2;2016
15691;9046536;1;1998
4212;9046531;3;2014
12438;9046536;2;2006
5892;9046527;1;2013
14080;9046524;2;1989
9586;9046535;1;2005
15072;9046533;3;2015
4606;9046530;4;2018
11328;9046544;4;2013
1271;9046543;5;1978
13197;9046539;5;2013
2913;9046531;2;2009
13622;9046528;1;2014
9262;9046543;3;1996
14646;9046544;4;2001
3708;9046526;2;2008
14020;9046532;5;2007
18372;9046530;4;1994
17954;9046536;1;2007
5705;9046531;3;2018
9535;9046538;5;2008
3863;9046533;5;2004
1099;9046538;5;1976
4659;9046535;1;2018
6666;9046536;4;2010
1374;9046535;1;1981
4812;9046534;3;2016
12194;9046536;3;2015
5629;9046540;5;2018
7468;9046529;5;2017
8107;9046538;3;2011
3657;9046543;1;2015
17978;9046540;2;2013
18067;9046532;3;2014
766;9046544;2;1994
1111;9046544;5;1981
4847;9046536;1;1994
6874;9046544;5;2014
11111;9046540;5;2015
6082;9046525;5;2018
18681;9046535;1;2018
18790;9046541;2;2003
217;9046533;4;1989
2246;9046531;1;2015
10948;9046530;3;1993
10479;9046524;2;2004
16566;9046530;5;2018
19440;9046543;3;2001
3700;9046527;5;2008
5274;9046538;1;2013
13675;9046535;3;1994
17950;9046530;5;2004
11394;9046524;2;2010
3721;9046541;5;2010
2069;9046530;2;2013
6458;9046531;2;2004
9990;9046536;2;2010
19009;9046541;3;2010
2877;9046531;3;2001
8453;9046542;5;2018
14117;9046540;2;2014
7303;9046537;4;2006
7216;9046539;2;1993
13213;9046529;4;1998
9678;9046528;3;2003
18670;9046534;5;2008
1665;9046540;4;2010
2731;9046538;2;2005
6316;9046525;1;2008
12074;9046525;1;1991
5736;9046532;2;2006
11782;9046534;4;1998
3442;9046538;5;2003
13747;9046530;1;2008
11016;9046536;4;1992
14107;9046535;5;2011
19287;9046535;3;2010
12202;9046541;4;2018
6267;9046530;3;2005
1925;9046542;1;2017
14653;9046535;2;2004
17533;9046532;5;2005
10830;9046531;3;2006
13011;9046534;3;2014
16185;9046534;1;2011
16497;9046541;3;2017
3651;9046531;5;2015
6745;9046526;2;2018
14078;9046541;4;2007
16803;9046537;1;2014
12378;9046544;3;2017
11067;9046542;5;2012
3723;9046536;2;2005
17253;9046528;2;2007
10597;9046528;2;2005
14102;9046544;4;2017
4433;9046543;1;2006
5199;9046534;3;2019
11217;9046542;4;1997
12100;9046530;5;2007
9070;9046536;2;2016
10980;9046543;4;2018
14235;9046539;5;2014
18258;9046536;2;2013
7697;9046530;2;2010
14096;9046524;1;2012
19597;9046532;4;2018
8964;9046531;2;2017
9192;9046527;5;2015
631;9046533;3;1973
17852;9046543;2;2012
5553;9046533;2;2017
8914;9046533;2;1998
280;9046525;5;1985
4933;9046536;3;1991
12414;9046540;4;2017
17048;9046533;5;2012
5721;9046544;3;1993
2749;9046529;2;2016
10963;9046542;5;1997
3480;9046530;2;2014
13529;9046538;3;2004
17085;9046533;3;2013
13897;9046542;2;2016
10575;9046538;4;2005
3997;9046524;4;2018
8452;9046529;4;2017
10640;9046543;1;2002
12645;9046526;2;2010
8428;9046533;4;2017
19510;9046531;5;2018
9610;9046543;5;2002
1335;9046535;1;1988
143;9046542;1;1995
18921;9046529;1;2013
15387;9046526;4;2017
4464;9046544;3;2017
3606;9046537;5;2017
14017;9046540;3;2012
4665;9046538;5;2008
19790;9046541;4;2014
4117;9046534;5;2018
4475;9046536;5;2016
2797;9046529;3;2018
3600;9046534;2;2014
16681;9046542;3;2018
18645;9046525;5;2014
5472;9046541;5;2015
14684;9046533;1;1991
6276;9046537;4;2003
12022;9046536;1;2007
11266;9046541;4;2000
7266;9046526;3;2016
76;9046533;3;1983
17251;9046527;4;2016
11928;9046533;4;2004
3053;9046531;1;2008
12828;9046528;3;2007
18626;9046544;3;2016
8207;9046537;4;2010
15664;9046525;1;2016
5526;9046525;1;2019
2311;9046536;3;2013
2368;9046530;5;2014
19263;9046538;4;2015
19366;9046543;1;2009
123;9046525;1;1980
7043;9046540;3;2018
721;9046525;3;1995
14913;9046540;4;1990
4654;9046539;5;2019
5323;9046540;5;2001
5148;9046526;2;2018
819;9046526;3;2015
1951;9046526;2;2008
13530;9046543;5;1993
12355;9046528;2;1997
15553;9046530;4;2016
18827;9046538;1;2009
9033;9046532;3;2018
14236;9046536;1;2004
10123;9046527;2;2018
532;9046543;1;1982
12613;9046534;2;2011
11770;9046533;1;2015
14846;9046525;1;1996
17912;9046543;3;2016
4731;9046544;4;2007
16785;9046537;5;2001
4164;9046529;2;2018
11360;9046543;1;2012
7847;9046525;3;1998
10185;9046530;5;2016
18129;9046533;3;2009
6156;9046539;1;2018
15603;9046534;3;1993
7249;9046542;5;2000
14568;9046542;3;2009
10546;9046528;1;2005
5149;9046539;3;1994
3784;9046535;2;2007
16004;9046532;2;2008
14195;9046524;4;2002
1827;9046529;1;2015
2623;9046529;2;2003
13813;9046540;2;1998
556;9046542;1;2005
8989;9046524;5;1998
6660;9046529;3;2017
11214;9046543;5;2009
16289;9046542;2;2018
9377;9046524;1;2009
2493;9046525;3;2005
18399;9046528;5;1988
14934;9046531;4;2015
2082;9046525;2;2005
8910;9046540;5;2011
10223;9046529;4;2010
10423;9046543;2;2004
3204;9046543;5;2016
18481;9046531;4;2012
5868;9046532;5;2015
15896;9046537;4;2004
16306;9046538;5;2012
3930;9046540;3;1995
18367;9046526;4;2013
2240;9046543;1;2016
18052;9046533;5;2016
14205;9046535;4;2005
19378;9046531;1;2014
6931;9046544;3;2002
7755;9046534;2;2016
13;9046531;1;1991
6184;9046541;5;2018
7094;9046526;1;2013
12535;9046527;1;2015
16517;9046541;4;2014
16911;9046528;1;1999
803;9046531;1;1978
10481;9046525;5;2005
13791;9046528;1;2016
17755;9046543;1;2012
15320;9046525;2;2012
8171;9046542;1;2010
10039;9046538;5;2004
15158;9046540;1;2015
10304;9046532;1;2008
7085;9046532;1;2014
8720;9046536;3;2016
12119;9046538;5;2017
100;9046533;4;2007
12807;9046524;5;2017
4515;9046541;4;2007
10395;9046525;4;2008
13900;9046533;5;2018
15331;9046530;5;2016
16769;9046525;1;2008
17848;9046532;4;2000
18465;9046531;2;2014
17434;9046536;1;2019
797;9046525;5;1987
13710;9046532;3;1996
9682;9046537;3;2007
9783;9046538;3;2010
17737;9046544;2;2017
7310;9046537;4;2018
9739;9046544;5;2004
15514;9046534;2;2019
6443;9046535;4;1995
13679;9046540;1;2016
10229;9046531;1;2003
17976;9046539;2;2015
18100;9046534;3;2011
760;9046533;2;1992
16125;9046544;3;2019
11899;9046529;3;1995
11104;9046524;4;2007
6279;9046529;1;2015
9088;9046529;1;2013
2676;9046527;4;2009
8648;9046526;5;2008
7905;9046538;1;2016
899;9046539;5;2004
11131;9046535;3;2002
7836;9046529;2;2010
17332;9046524;4;2012
15483;9046536;5;2012
18806;9046524;2;2015
15190;9046533;3;2016
8620;9046533;5;2005
4883;9046534;1;2013
6878;9046533;5;1994
15381;9046532;4;2016
9167;9046543;3;2005
7130;9046532;5;2017
14860;9046524;1;1988
19202;9046541;3;2010
11637;9046532;4;2008
9161;9046538;5;2017
19742;9046544;4;2016
16986;9046540;5;2007
13784;9046541;5;1992
8758;9046529;3;2005
14489;9046532;3;1999
17023;9046543;4;2014
8557;9046524;4;2000
2373;9046530;1;2012
10345;9046529;4;2004
8766;9046538;1;2018
10577;9046541;4;2014
9169;9046541;1;2017
17682;9046531;3;2014
11838;9046540;2;2016
10492;9046530;3;2001
17996;9046544;2;2018
6222;9046527;1;2015
17571;9046524;1;2002
19429;9046525;5;2000
4801;9046528;3;2001
15933;9046542;1;2018
8542;9046524;3;2007
12249;9046540;2;1999
19511;9046537;1;2017
1352;9046543;3;2001
3361;9046534;1;2008
18329;9046526;1;2007
3910;9046530;3;2000
8172;9046532;1;2010
8667;9046543;5;2001
967;9046540;2;1994
13752;9046524;5;1995
11494;9046524;5;2010
13296;9046534;2;1993
11860;9046543;1;2016
15801;9046528;4;1992
1284;9046539;1;1972
2893;9046535;4;2005
13447;9046537;5;2010
13002;9046527;2;2010
11397;9046537;1;1993
3843;9046532;2;2004
8562;9046535;5;2016
17268;9046530;2;1993
5844;9046529;1;2017
17621;9046539;2;2015
18525;9046540;3;1994
8191;9046541;3;2002
5910;9046537;5;2018
16492;9046528;5;2015
9817;9046526;3;2012
7427;9046532;1;2005
9389;9046527;4;2013
2610;9046540;2;2001
10496;9046528;4;2003
14094;9046539;2;2009
16773;9046536;2;2013
80;9046538;2;1976
18755;9046538;2;2016
3549;9046527;5;2003
14264;9046537;5;2015
19410;9046531;2;2000
7268;9046538;4;1986
8729;9046524;4;2002
6959;9046538;4;2004
1576;9046535;4;2015
11054;9046533;1;2005
19485;9046539;1;2018
12274;9046524;1;2017
6538;9046528;5;2017
14703;9046528;1;1991
18390;9046535;3;2015
6612;9046531;3;2003
19253;9046532;4;2017
12028;9046539;3;2008
2853;9046539;1;2009
1591;9046531;5;2007
16432;9046533;2;2008
6050;9046541;4;2007
19238;9046541;4;2004
15235;9046535;5;2010
11336;9046529;2;2014
12912;9046525;4;1989
16488;9046526;4;2015
8099;9046541;5;2000
3245;9046538;1;2006
3761;9046533;3;2003
3594;9046540;3;2009
10333;9046526;2;2013
19090;9046526;5;2013
8096;9046535;3;1994
928;9046532;4;1984
9228;9046531;5;2015
18712;9046539;5;2018
19332;9046542;4;2003
1801;9046537;1;2018
17637;9046534;5;2013
13952;9046539;1;2004
4180;9046531;1;2018
15635;9046535;3;1987
7124;9046531;5;2005
1459;9046533;5;2012
16386;9046527;4;2002
14342;9046540;1;2010
13228;9046543;5;2015
17026;9046524;3;2006
15470;9046535;5;1991
3955;9046537;5;2017
11870;9046531;3;1997
9995;9046538;2;2009
698;9046531;3;1973
6098;9046529;2;1995
14143;9046526;3;2016
1418;9046525;4;1998
18275;9046532;3;2019
3831;9046538;5;2006
16910;9046525;1;2018
3378;9046530;4;2009
1849;9046540;1;2009
3952;9046526;4;2015
10448;9046531;2;2009
5934;9046542;1;2015
2226;9046525;3;2012
8194;9046528;3;2018
6657;9046532;3;2004
9286;9046534;3;2010
8472;9046524;5;2013
7113;9046529;1;2019
12371;9046544;1;1994
18601;9046534;4;2014
3897;9046525;2;2016
15888;9046530;1;2019
7276;9046524;4;1995
1502;9046541;4;1984
6282;9046543;3;2015
8054;9046526;1;2018
13112;9046539;3;2017
6711;9046543;4;2011
17897;9046525;3;2014
19586;9046540;2;2017
10027;9046528;1;2001
17038;9046530;3;2010
10371;9046524;3;2013
592;9046531;1;2010
885;9046539;5;1996
7221;9046535;2;2013
2700;9046534;2;2008
13654;9046524;1;2009
8156;9046529;4;2012
7716;9046544;1;2013
9244;9046524;5;2010
8744;9046531;4;2017
4400;9046534;4;2018
9213;9046532;1;2018
9119;9046538;4;2018
2205;9046525;2;2011
19649;9046528;5;2012
9030;9046524;3;2016
19441;9046542;2;2000
4652;9046535;4;2018
9512;9046537;4;2010
14230;9046529;3;2007
13127;9046526;2;1998
15612;9046534;2;2016
17004;9046544;4;2018
2184;9046528;1;2015
11631;9046531;3;2018
14896;9046534;3;1990
16273;9046530;4;2012
5755;9046530;3;2018
2264;9046539;1;2006
4198;9046544;3;2010
8086;9046530;3;2019
7057;9046537;5;2018
10055;9046537;4;2007
16012;9046543;1;1996
15688;9046537;3;2012
923;9046527;5;1994
4019;9046530;3;2017
934;9046537;2;1982
6128;9046542;3;1987
11438;9046525;2;2018
14838;9046526;3;2009
1755;9046526;1;2013
1689;9046535;5;2012
19324;9046538;2;2015
17040;9046527;4;1999
931;9046544;4;1982
16251;9046540;2;2018
3377;9046531;2;2018
19833;9046539;5;2015
3898;9046535;5;2018
7077;9046540;2;2019
18228;9046537;2;2016
17701;9046528;5;2002
11901;9046525;2;2019
13991;9046542;4;2012
12843;9046525;2;1999
15461;9046530;5;2007
8169;9046537;3;2011
9058;9046542;3;2018
11721;9046542;2;2008
19686;9046537;3;2017
15246;9046536;5;2015
19452;9046528;2;1993
4488;9046543;5;2002
1730;9046539;5;2009
15917;9046543;1;2016
991;9046543;4;1998
18335;9046535;3;2017
4964;9046543;1;2006
5175;9046539;3;1990
2602;9046531;3;2005
8331;9046529;5;2018
6000;9046542;4;2019
3744;9046539;2;2004
11811;9046537;1;1992
8391;9046524;1;2016
19673;9046524;4;2010
3040;9046527;4;2013
3211;9046532;4;2002
12806;9046529;3;2015
14897;9046544;3;1994
11970;9046541;2;2015
1419;9046527;3;1976
11323;9046537;1;2018
621;9046524;5;2006
7179;9046536;3;2016
12904;9046533;2;1997
16120;9046531;3;2001
12076;9046526;1;1997
8584;9046535;2;2016
7804;9046527;1;2018
8850;9046540;4;2009
8098;9046526;4;2018
2292;9046542;3;2010
8028;9046527;4;2008
7385;9046525;2;1994
9888;9046532;2;2010
5188;9046524;1;1998
18819;9046541;1;2013
14815;9046529;4;2010
17411;9046530;5;2012
3470;9046525;2;2014
3034;9046528;1;2002
1400;9046543;4;1976
19248;9046541;1;2005
18881;9046541;4;2018
14095;9046539;2;2012
1499;9046534;4;1998
1078;9046525;2;2015
4195;9046527;3;2013
829;9046532;2;1983
6831;9046536;2;2018
3342;9046541;5;2008
1093;9046540;5;1993
384;9046544;4;1999
13525;9046539;5;2016
903;9046531;3;1994
19390;9046528;4;2000
17295;9046527;3;2014
8199;9046524;5;2005
6806;9046524;3;2004
19414;9046536;2;2000
5499;9046533;3;2018
18731;9046525;2;2000
7780;9046532;5;2000
13234;9046530;1;2018
9329;9046529;4;2009
17008;9046535;2;1991
6716;9046529;4;1995
11404;9046536;2;2004
12898;9046542;5;2001
11292;9046527;5;2015
4406;9046528;3;2013
17294;9046529;1;2018
8998;9046536;2;2015
2763;9046532;5;2013
5325;9046537;3;2007
9711;9046527;2;2004
18548;9046537;1;2015
203;9046533;2;1996
7703;9046543;1;2014
18104;9046537;3;2014
10734;9046542;3;2009
9379;9046542;3;2017
7665;9046536;5;2010
9695;9046532;4;2004
1873;9046535;2;2011
11368;9046544;1;2010
7255;9046525;2;2011
16210;9046538;2;2016
7857;9046525;4;2019
14688;9046530;2;1996
3704;9046539;4;2013
9734;9046541;4;2008
2806;9046532;1;2006
1325;9046527;1;2007
6676;9046527;3;2016
14658;9046538;2;1991
4733;9046533;3;2015
12442;9046531;1;2005
9859;9046529;4;2010
18902;9046531;3;2016
16844;9046529;2;1990
8476;9046524;3;2018
17228;9046539;5;2016
4324;9046535;3;2018
5190;9046532;4;2014
12383;9046525;5;1998
6477;9046533;1;2013
6438;9046536;2;1998
1934;9046536;3;2014
12033;9046532;4;1994
14616;9046544;5;1994
13538;9046533;4;2005
9171;9046536;3;2003
14058;9046533;2;1990
8544;9046539;5;2019
16034;9046531;4;2008
16223;9046539;1;2016
14714;9046540;5;2000
1152;9046544;5;1983
8818;9046543;3;2015
12215;9046544;5;2016
5422;9046531;4;2018
19656;9046538;4;2015
5995;9046534;2;2016
11085;9046535;3;2015
8644;9046536;4;2017
11869;9046536;4;2019
7429;9046530;1;2012
3951;9046544;1;2019
12231;9046543;5;2012
12566;9046533;1;2012
15319;9046534;5;2017
450;9046537;2;1973
14218;9046533;1;2003
14066;9046539;1;2008
2177;9046544;1;2014
16402;9046529;4;2016
1778;9046531;1;2015
4430;9046542;2;2011
13965;9046531;2;1997
19819;9046524;4;2016
10565;9046541;1;2010
3264;9046532;5;2015
12084;9046526;2;2018
8464;9046537;2;2008
8387;9046533;2;2018
13761;9046531;3;2002
313;9046536;5;2003
13951;9046539;5;2017
9963;9046527;3;2002
4850;9046543;2;2016
6671;9046538;3;2017
14819;9046541;5;1992
8566;9046528;2;2009
19289;9046524;4;2015
4574;9046531;3;2018
13055;9046536;2;1993
4663;9046533;1;2018
10962;9046536;3;2018
8192;9046542;1;2016
1364;9046530;3;1985
7720;9046525;5;2005
7691;9046526;5;2014
17640;9046526;2;2009
14965;9046543;1;2013
13342;9046533;3;1990
11834;9046534;1;2015
16007;9046535;4;2015
9853;9046542;3;2012
15037;9046544;2;2016
19223;9046534;4;2018
12286;9046544;4;2006
914;9046532;2;1994
16608;9046529;5;1988
9590;9046526;2;2006
17095;9046527;4;2018
8467;9046529;1;2010
15588;9046543;4;1991
16820;9046538;2;2004
8792;9046543;2;2011
3530;9046537;5;2012
63;9046524;5;1988
19104;9046537;1;2010
14938;9046537;3;2015
19534;9046539;4;2017
14506;9046540;5;2011
14075;9046538;4;1998
599;9046531;1;1972
8657;9046540;1;2002
15974;9046543;2;2009
13130;9046538;4;2017
15323;9046544;2;2015
19185;9046535;3;1990
1278;9046538;3;1977
9851;9046537;5;2002
142;9046540;4;2009
5304;9046525;4;2016
4441;9046530;5;2005
5129;9046531;2;2000
4255;9046544;5;2010
10331;9046544;3;2006
17690;9046525;1;2000
2563;9046543;3;2009
18130;9046526;3;2017
15414;9046541;1;2013
12750;9046533;3;2015
13153;9046540;1;1994
8392;9046524;4;35
14470;9046534;4;2013
9437;9046539;2;2008
18146;9046539;3;2019
11549;9046529;1;2016
8225;9046529;5;1985
11413;9046529;2;2013
4020;9046536;5;2019
9232;9046526;2;2017
16628;9046540;3;2005
18384;9046532;1;2018
6903;9046543;5;2018
7463;9046544;2;2001
5326;9046530;1;2018
4190;9046524;2;2017
17549;9046535;3;2005
7596;9046527;3;2006
9843;9046532;1;2019
14735;9046527;5;1990
10672;9046540;3;2005
17739;9046532;5;2008
17669;9046530;4;2016
12364;9046529;3;2013
9348;9046540;2;2012
4981;9046543;1;2014
4583;9046544;5;2014
19091;9046525;2;2005
13222;9046524;5;2014
350;9046525;3;2002
19503;9046541;4;2015
14115;9046525;3;2002
4066;9046533;3;2004
4010;9046539;4;2005
16673;9046529;5;2009
4298;9046537;1;1994
1685;9046527;4;2011
3019;9046539;2;2017
15011;9046527;1;2015
8246;9046539;3;2010
8068;9046535;5;2016
11385;9046534;1;1998
11576;9046540;5;2012
8638;9046527;1;2018
16815;9046542;1;2011
12565;9046544;2;2012
1662;9046533;1;2012
5802;9046526;2;2012
18168;9046531;3;2003
2652;9046526;1;2010
16376;9046540;1;1998
8300;9046544;4;2004
11920;9046531;1;2016
13589;9046527;1;1996
12498;9046533;1;1994
6395;9046536;1;2004
11692;9046539;3;2014
12917;9046543;4;2001
6226;9046539;5;2019
614;9046533;2;1992
11535;9046532;4;2005
4028;9046537;1;2015
1758;9046531;4;2006
4818;9046538;4;2014
17816;9046535;5;2017
5277;9046525;1;2012
18366;9046539;5;2017
15457;9046528;2;2013
10312;9046528;2;2003
4445;9046543;3;2017
1051;9046526;3;1988
12967;9046527;1;2009
8022;9046540;1;2003
19859;9046535;1;2017
2847;9046544;1;2011
11985;9046534;5;1989
519;9046526;1;1985
16371;9046530;1;2016
13163;9046544;3;2000
1554;9046530;3;2018
4500;9046525;2;2017
11796;9046538;5;1998
14791;9046531;3;2002
12599;9046530;2;1994
19620;9046537;5;2014
15676;9046530;1;2012
9709;9046531;5;2018
14437;9046544;4;2010
7148;9046536;4;2019
15449;9046535;3;2009
14104;9046527;1;2014
8011;9046527;2;1993
17922;9046528;2;1994
16496;9046526;4;2012
14320;9046528;2;2006
17784;9046528;2;2014
15146;9046530;5;2014
10612;9046527;5;2007
16621;9046534;5;2018
11771;9046540;1;1994
18966;9046530;1;2008
18941;9046538;5;2019
9731;9046528;1;2001
15931;9046532;4;2017
16688;9046530;2;2019
4237;9046543;5;2013
4608;9046530;2;2014
11725;9046544;2;2003
16445;9046526;3;2007
19634;9046528;2;2016
806;9046540;3;1992
17223;9046529;1;2011
14908;9046540;3;1999
5278;9046526;4;2007
18175;9046528;1;2017
1921;9046537;4;2010
18639;9046525;5;1994
6980;9046541;4;2018
19142;9046536;4;2017
9750;9046540;1;2013
8501;9046539;3;2013
4418;9046536;2;2005
2271;9046529;1;2016
367;9046530;3;1992
1354;9046524;2;1980
13767;9046529;3;1995
4009;9046539;5;2015
13072;9046527;2;2016
8323;9046541;2;2014
9381;9046534;4;2010
17665;9046544;4;2013
14003;9046539;5;2012
3613;9046542;2;2013
1960;9046540;4;2018
2172;9046526;5;2014
19069;9046536;4;2015
1008;9046529;4;1984
5239;9046543;3;2005
19256;9046536;2;2015
8634;9046536;2;2006
9826;9046540;2;2000
12248;9046528;1;2015
9278;9046537;2;2009
17523;9046534;5;1997
18943;9046524;2;2006
14214;9046534;4;2015
18577;9046526;3;2007
5580;9046533;5;2015
13507;9046541;4;2006
8831;9046542;2;2018
19843;9046526;5;2018
6219;9046541;5;2017
8224;9046534;3;1987
6884;9046532;3;2018
2119;9046536;1;2015
13645;9046538;1;2010
8470;9046529;5;2019
12512;9046542;4;2003
14589;9046525;5;1992
12587;9046530;4;2010
9580;9046542;1;2005
3848;9046530;5;2016
19517;9046534;4;2006
14547;9046532;3;2017
12203;9046530;4;2013
14996;9046544;5;2000
6738;9046524;1;2012
5270;9046530;3;2009
10581;9046532;5;2004
12352;9046531;1;1995
11858;9046539;3;2002
11845;9046524;3;2018
10358;9046533;5;2009
7475;9046541;5;2019
19318;9046528;3;2018
8921;9046526;2;2000
12730;9046529;1;2016
10869;9046527;1;2006
18709;9046532;1;2014
6926;9046535;1;2016
16777;9046539;5;2016
16631;9046539;1;2011
15829;9046526;1;1994
10887;9046538;5;2013
2355;9046531;1;2014
1076;9046541;4;1982
10096;9046542;4;2010
12468;9046536;4;1999
19655;9046530;5;2017
3395;9046543;2;2018
5136;9046533;2;2018
13823;9046529;5;2004
16165;9046527;5;2013
10947;9046539;5;1995
9430;9046538;5;2010
1439;9046534;4;1978
15991;9046531;3;2014
6969;9046531;3;1995
13356;9046535;1;2007
7267;9046538;4;2007
8200;9046541;3;2018
14550;9046535;5;1998
5030;9046538;3;2004
19688;9046529;4;1995
9074;9046530;5;2017
11375;9046528;4;2017
10765;9046535;2;2007
9314;9046537;4;2010
19705;9046526;4;2015
13626;9046544;5;2000
2251;9046541;4;2012
5685;9046524;3;2018
17566;9046544;3;2008
4529;9046538;5;2015
16413;9046535;5;1999
14559;9046531;2;2018
8477;9046536;5;2008
13438;9046535;2;1994
3197;9046526;4;2010
1953;9046534;1;2006
7183;9046541;2;2006
14157;9046534;3;2008
9968;9046542;1;2000
5902;9046541;2;1998
17503;9046535;2;2018
18208;9046529;5;2012
6196;9046540;5;2001
7616;9046528;2;2011
7372;9046527;4;2013
3088;9046536;1;2016
15439;9046539;1;1993
7753;9046541;1;2019
8922;9046527;2;2008
18139;9046533;5;1999
3145;9046540;4;2009
16510;9046541;4;2012
5977;9046526;3;2018
10846;9046526;5;2006
1256;9046529;2;1989
19563;9046525;4;2017
18356;9046535;5;2009
5816;9046530;3;2012
3534;9046544;1;2014
18249;9046529;4;2015
14914;9046531;5;2013
16491;9046541;3;2010
12086;9046528;2;1997
258;9046544;5;1988
14187;9046540;5;2017
2306;9046539;4;2018
13653;9046525;5;2015
869;9046531;2;1982
14528;9046524;4;2004
12303;9046538;1;2018
16982;9046531;4;2016
5437;9046526;5;2013
15659;9046527;5;2014
16079;9046530;3;2010
19701;9046540;3;2001
799;9046528;4;1981
16444;9046532;3;2013
19348;9046528;1;2016
