:END_ID;city:string;:START_ID;editionNo:int;year:int
14373;Philadelphia;100000001;2;1994
14374;Philadelphia;100000002;5;2008
14375;London;100000001;2;2004
14376;Beejing;100000001;5;2011
14378;Beejing;100000005;4;2016
14380;Beejing;100000002;5;1992
14383;New York;100000002;4;1993
14384;Beejing;100000003;5;2007
14385;Stockholm;100000006;5;2008
14387;Philadelphia;100000002;3;1991
14388;New York;100000006;4;2012
14389;Philadelphia;100000000;3;2016
14390;Beejing;100000000;4;2006
14391;Beejing;100000004;5;2004
14392;London;100000005;5;2012
14394;Mumbai;100000003;4;2003
14395;Stockholm;100000004;5;2018
14396;Sau Paulo;100000005;2;2015
14403;New York;100000001;4;2013
14406;Stockholm;100000006;5;1991
14407;London;100000002;4;2007
14410;Sau Paulo;100000003;1;2014
14411;London;100000003;5;1994
14414;Sau Paulo;100000006;5;2018
14417;Beejing;100000004;4;2000
14420;London;100000000;2;1997
14421;Bagota;100000004;1;2004
14423;Sau Paulo;100000002;3;2012
14426;Bagota;100000002;2;2008
14427;Philadelphia;100000004;2;2015
14430;New York;100000003;3;1990
14432;London;100000001;5;2008
14433;Philadelphia;100000006;1;2000
14434;Stockholm;100000001;3;1999
14435;Mumbai;100000001;1;2009
14436;Bagota;100000006;3;2013
14440;Philadelphia;100000004;1;2012
14444;Bagota;100000003;5;2016
14445;Mumbai;100000004;3;2015
14446;Sau Paulo;100000002;1;1992
14450;Sau Paulo;100000006;5;2016
14451;Beejing;100000001;4;2014
14453;Mumbai;100000000;3;2018
14455;Mumbai;100000004;1;2016
14456;Philadelphia;100000000;4;2008
14461;Bagota;100000002;5;2018
14462;London;100000002;2;1989
14464;Beejing;100000004;4;2019
14465;Mumbai;100000002;4;2017
14466;London;100000001;2;2003
14469;Sau Paulo;100000004;2;2004
14472;Mumbai;100000005;4;2002
14473;Beejing;100000005;3;2009
14475;Philadelphia;100000003;5;2007
14477;New York;100000000;5;2015
14479;Beejing;100000002;3;2016
14480;Stockholm;100000000;1;1993
14481;Philadelphia;100000004;4;2004
14482;Bagota;100000003;1;1989
14483;London;100000003;5;2004
14484;Mumbai;100000000;2;2009
14485;Beejing;100000000;4;2007
14486;Sau Paulo;100000005;4;2007
14490;Mumbai;100000001;1;1996
14491;Stockholm;100000006;5;2017
14493;London;100000000;2;2018
14494;Beejing;100000003;5;1993
14495;Stockholm;100000001;1;1997
14496;Bagota;100000002;5;2016
14497;Beejing;100000000;2;2003
14499;Beejing;100000004;1;1991
14500;Bagota;100000006;1;2009
14503;Bagota;100000004;4;2011
14504;Beejing;100000004;2;2004
14505;Beejing;100000006;4;2014
14507;Bagota;100000002;4;1994
14508;New York;100000004;1;2014
14511;London;100000005;4;1994
14513;Beejing;100000003;4;2013
14514;Sau Paulo;100000001;5;2004
14516;Beejing;100000005;4;2007
14518;Mumbai;100000005;1;1995
14520;Sau Paulo;100000002;2;2009
14522;Stockholm;100000006;1;2001
14524;Beejing;100000001;1;1995
14525;Bagota;100000001;4;1995
14526;London;100000000;5;2005
14527;Stockholm;100000004;2;1997
14529;Bagota;100000002;2;1994
14530;Mumbai;100000005;3;2009
14531;Beejing;100000000;1;2007
14532;Mumbai;100000000;4;2009
14533;New York;100000001;2;2009
14537;Sau Paulo;100000001;3;2013
14538;Sau Paulo;100000000;3;2010
14539;London;100000005;1;2009
14543;Sau Paulo;100000001;5;2008
14544;Stockholm;100000001;5;2007
14545;Bagota;100000001;5;1993
14546;Mumbai;100000005;2;2012
14548;New York;100000006;3;2015
14549;Beejing;100000002;1;2016
14552;Sau Paulo;100000005;2;2014
14553;Philadelphia;100000006;5;2017
14554;Beejing;100000006;3;2017
14555;Bagota;100000006;3;2007
14556;Stockholm;100000000;5;1993
14557;Philadelphia;100000005;1;2019
14558;Bagota;100000006;1;2003
14561;New York;100000003;4;2007
14562;Philadelphia;100000002;4;2016
14563;London;100000004;5;1993
14564;Philadelphia;100000000;3;2008
14565;New York;100000001;1;2008
14566;Mumbai;100000003;1;1994
14567;New York;100000006;5;2008
14569;Beejing;100000005;1;2012
14572;New York;100000003;3;1996
14573;Bagota;100000001;2;2000
14574;Stockholm;100000003;4;2011
14575;London;100000000;2;1993
14577;Stockholm;100000005;4;1995
14578;Philadelphia;100000006;4;2006
14580;Philadelphia;100000002;2;2001
14581;New York;100000002;2;2011
14585;Philadelphia;100000002;1;1990
14587;Beejing;100000003;5;2009
14588;Stockholm;100000004;1;1990
14590;New York;100000001;2;2003
14592;Beejing;100000001;3;1989
14594;Bagota;100000001;1;1999
14596;London;100000004;1;1999
14597;Stockholm;100000001;5;2004
14598;New York;100000002;3;2009
14599;Mumbai;100000002;1;2000
14601;Mumbai;100000001;3;1994
14602;Sau Paulo;100000005;2;1995
14603;Bagota;100000006;5;1997
14604;Mumbai;100000003;1;2009
14606;Mumbai;100000006;1;1990
14607;New York;100000002;1;1999
14608;Stockholm;100000004;3;1993
14609;London;100000001;1;2000
14610;Sau Paulo;100000002;4;2001
14612;Sau Paulo;100000000;1;1991
14613;Philadelphia;100000000;4;1989
14614;Mumbai;100000001;4;2005
14615;London;100000000;3;1994
14618;Sau Paulo;100000002;4;1993
14620;New York;100000003;4;1993
14621;New York;100000000;4;2010
14622;Bagota;100000003;4;1995
14623;New York;100000004;3;2003
14625;Philadelphia;100000000;4;2009
14628;New York;100000005;2;1992
14631;New York;100000001;2;1997
14632;Sau Paulo;100000005;1;1991
14634;Mumbai;100000005;2;1995
14635;New York;100000003;1;2010
14637;Beejing;100000006;4;1995
14639;Philadelphia;100000003;3;2005
14640;Mumbai;100000006;4;2001
14642;Beejing;100000000;2;2010
14643;Mumbai;100000003;4;2001
14647;Sau Paulo;100000006;1;1994
14651;Mumbai;100000006;4;2005
14654;Sau Paulo;100000004;2;2008
14657;Philadelphia;100000005;3;1992
14659;Bagota;100000005;1;2003
14661;Stockholm;100000006;1;2004
14662;Beejing;100000004;4;2001
14663;Bagota;100000005;4;1998
14664;Stockholm;100000003;1;1989
14667;Stockholm;100000002;4;2007
14669;Sau Paulo;100000001;3;1998
14670;New York;100000005;3;2008
14672;Beejing;100000000;3;2009
14674;Bagota;100000006;1;1997
14675;Stockholm;100000006;2;2010
14676;Philadelphia;100000005;1;1990
14677;Philadelphia;100000004;5;1990
14678;Beejing;100000001;1;2008
14680;Philadelphia;100000003;5;2005
14681;New York;100000001;3;2004
14683;Sau Paulo;100000005;5;2008
14686;Philadelphia;100000000;2;1998
14687;Philadelphia;100000006;2;1992
14690;New York;100000002;3;1993
14691;Philadelphia;100000006;3;1990
14692;Mumbai;100000006;5;1993
14693;Sau Paulo;100000005;4;2010
14695;Bagota;100000001;5;1992
14696;Stockholm;100000003;4;1999
14697;London;100000000;1;2004
14698;Mumbai;100000002;5;1988
14701;Mumbai;100000002;4;1999
14702;London;100000005;3;1999
14705;Bagota;100000002;5;1995
14707;Beejing;100000006;4;2000
14712;Beejing;100000003;4;2005
14713;Bagota;100000000;1;2008
14716;Sau Paulo;100000004;2;2009
14717;Bagota;100000004;4;2012
14718;London;100000002;3;1995
14720;Bagota;100000002;4;2011
14722;Bagota;100000002;3;1998
14726;London;100000003;5;1994
14727;London;100000000;5;1988
14729;Mumbai;100000004;5;1995
14730;Philadelphia;100000002;3;1988
14731;Sau Paulo;100000000;5;2011
14734;Philadelphia;100000004;1;2000
14738;Bagota;100000002;4;1999
14740;Beejing;100000006;4;2004
14741;Mumbai;100000005;3;2003
14743;New York;100000005;5;2008
14745;London;100000002;1;1992
14747;Bagota;100000000;3;1989
14750;Beejing;100000004;1;1990
14751;Beejing;100000005;2;2000
14753;Beejing;100000005;3;2002
14755;Stockholm;100000004;1;2012
14756;Philadelphia;100000001;4;2010
14757;Philadelphia;100000006;1;2007
14761;Beejing;100000001;5;2003
14762;Philadelphia;100000004;2;2001
14763;Beejing;100000005;4;2007
14764;New York;100000006;2;2005
14766;Sau Paulo;100000001;3;1992
14767;Bagota;100000002;4;1990
14768;Philadelphia;100000000;4;1991
14769;Stockholm;100000001;2;2007
14773;Bagota;100000000;5;2007
14774;Philadelphia;100000003;4;1999
14777;Stockholm;100000003;3;1998
14779;Sau Paulo;100000001;2;2006
14781;Stockholm;100000003;4;1997
14782;Beejing;100000005;3;2000
14783;Philadelphia;100000001;1;2009
14784;Sau Paulo;100000002;5;1992
14785;Philadelphia;100000003;4;2002
14786;Bagota;100000006;2;2007
14788;Sau Paulo;100000002;1;1994
14789;Stockholm;100000002;5;2009
14790;New York;100000002;3;2007
14792;Philadelphia;100000001;3;1996
14793;Beejing;100000006;4;1989
14797;London;100000005;2;1988
14798;Stockholm;100000000;1;1989
14799;London;100000000;2;2006
14804;Philadelphia;100000003;3;1989
14805;Beejing;100000000;3;2006
14806;Sau Paulo;100000003;4;1993
14810;Stockholm;100000005;2;2011
14811;New York;100000002;1;1988
14813;Stockholm;100000002;3;2006
14818;Sau Paulo;100000002;1;1998
14820;Bagota;100000004;2;2003
14821;Mumbai;100000002;1;2010
14822;Mumbai;100000001;1;2011
14824;Philadelphia;100000004;2;1988
14825;Mumbai;100000000;3;2000
14826;Beejing;100000003;1;1993
14831;New York;100000004;1;2009
14833;Philadelphia;100000003;2;2004
14835;Bagota;100000000;4;2011
14836;New York;100000004;1;2008
14837;Philadelphia;100000006;3;1999
14842;Philadelphia;100000002;5;2007
14844;Philadelphia;100000001;4;1995
14845;Bagota;100000001;5;1999
14847;New York;100000001;3;1992
14848;Philadelphia;100000001;5;2002
14849;Beejing;100000006;4;1988
14850;Philadelphia;100000002;1;1991
14855;Philadelphia;100000000;3;1998
14856;London;100000002;1;2013
14857;London;100000004;3;1998
14863;London;100000003;3;2005
14865;London;100000001;5;1992
14867;New York;100000001;4;2002
14868;Bagota;100000003;5;1998
14871;Mumbai;100000003;5;2012
14874;Philadelphia;100000005;5;2006
14875;New York;100000000;3;1998
14877;Beejing;100000006;4;1990
14880;Bagota;100000006;4;2008
14881;Mumbai;100000003;2;2000
14885;Bagota;100000001;4;2008
14887;Sau Paulo;100000000;3;2010
14888;Stockholm;100000001;3;2011
14889;Bagota;100000003;2;1998
14891;Bagota;100000004;5;2001
14894;Stockholm;100000002;5;2000
14899;New York;100000000;3;2005
14904;London;100000003;5;1989
14906;Mumbai;100000002;5;2005
14910;Beejing;100000003;3;2000
14911;Mumbai;100000004;2;2007
14912;Sau Paulo;100000002;5;1990
14915;Mumbai;100000001;4;1998
14916;New York;100000005;1;2009
14917;New York;100000006;1;2007
14919;Philadelphia;100000000;3;2005
14920;London;100000000;3;2010
14921;Philadelphia;100000006;1;2005
14923;Beejing;100000005;2;2008
14928;Beejing;100000002;2;1990
14929;Mumbai;100000000;2;2000
14931;Philadelphia;100000006;1;2004
14935;Bagota;100000006;2;2019
14936;New York;100000004;3;2009
14937;Beejing;100000001;2;2014
14940;Bagota;100000005;2;2016
14941;Stockholm;100000005;3;2016
14942;Philadelphia;100000002;1;2016
14943;Philadelphia;100000005;3;2014
14944;New York;100000000;1;1990
14946;Stockholm;100000001;5;2017
14947;Stockholm;100000000;4;2003
14950;Stockholm;100000003;2;2012
14951;Mumbai;100000003;5;2018
14952;Beejing;100000000;4;2008
14955;Mumbai;100000006;2;1990
14956;Stockholm;100000000;5;2018
14958;New York;100000003;5;2014
14959;Mumbai;100000006;1;2011
14960;Bagota;100000005;1;2015
14961;Bagota;100000004;5;2009
14964;Bagota;100000006;5;2015
14966;Stockholm;100000005;3;2015
14967;Sau Paulo;100000003;3;2011
14970;Beejing;100000005;5;2014
14971;London;100000005;1;2009
14972;London;100000003;1;1991
14974;Beejing;100000000;1;2016
14975;London;100000000;2;2018
14976;Philadelphia;100000002;1;2017
14977;Mumbai;100000006;2;2004
14979;Beejing;100000004;2;2017
14981;New York;100000004;5;2008
14982;Philadelphia;100000005;2;2017
14983;London;100000005;3;2016
14984;Bagota;100000006;3;2016
14987;Sau Paulo;100000002;5;2012
14991;Sau Paulo;100000005;3;2012
14992;London;100000002;2;2019
14994;Beejing;100000002;5;2001
14995;Beejing;100000006;2;2000
14997;Stockholm;100000000;4;2015
14998;Philadelphia;100000000;5;2016
14999;Sau Paulo;100000004;5;2019
15000;London;100000004;5;2011
15001;Sau Paulo;100000001;2;2000
15003;Beejing;100000006;1;1996
15006;New York;100000000;3;2009
15007;Mumbai;100000004;3;2015
15008;Beejing;100000001;1;2013
15012;London;100000005;4;1989
15013;Philadelphia;100000005;2;2015
15014;Sau Paulo;100000000;1;2013
15015;Beejing;100000000;1;2014
15016;Beejing;100000005;2;2000
15017;London;100000006;4;2013
15021;Bagota;100000005;5;2012
15023;Bagota;100000002;2;2016
15024;Mumbai;100000001;3;2015
15026;Bagota;100000000;4;2013
15027;London;100000001;1;2003
15028;London;100000000;2;2016
15030;Mumbai;100000003;3;2011
15032;Philadelphia;100000004;5;2015
15034;Beejing;100000003;2;2018
15035;Stockholm;100000003;5;2012
15038;Stockholm;100000000;4;2017
15039;London;100000006;3;2012
15044;Beejing;100000004;3;2018
15046;New York;100000005;3;2013
15048;Mumbai;100000005;4;2014
15049;Bagota;100000005;5;2008
15051;Bagota;100000006;5;2018
15052;Beejing;100000004;4;1995
15053;Sau Paulo;100000003;1;2017
15055;New York;100000004;5;2012
15057;London;100000001;3;2015
15058;Stockholm;100000004;2;2017
15063;Bagota;100000006;3;2011
15064;London;100000001;1;2016
15066;Mumbai;100000005;1;2018
15068;New York;100000004;1;2015
15069;New York;100000001;1;2018
15071;Mumbai;100000001;3;2019
15073;Mumbai;100000002;1;1995
15074;Sau Paulo;100000004;5;2018
15075;Mumbai;100000005;5;1997
15076;Mumbai;100000001;1;2017
15079;Philadelphia;100000006;1;2016
15080;Bagota;100000002;1;2017
15083;Philadelphia;100000001;2;2014
15084;Beejing;100000000;1;2018
15086;Philadelphia;100000006;1;2018
15087;Bagota;100000004;1;2006
15088;Stockholm;100000005;1;2004
15089;New York;100000003;3;1998
15091;London;100000000;2;2018
15093;Stockholm;100000003;3;2017
15094;Stockholm;100000003;5;2017
15095;Sau Paulo;100000005;4;2012
15097;New York;100000001;5;2013
15101;Beejing;100000006;5;2015
15102;Stockholm;100000001;3;2013
15103;Bagota;100000002;3;2018
15104;Bagota;100000001;1;1991
15105;Sau Paulo;100000000;2;1998
15107;Bagota;100000006;1;2017
15108;Sau Paulo;100000000;1;2019
15109;Philadelphia;100000004;3;1988
15110;Stockholm;100000003;3;2013
15112;Beejing;100000006;2;1994
15113;Bagota;100000000;1;2012
15115;Philadelphia;100000006;3;2015
15116;Mumbai;100000001;5;2009
15117;London;100000006;5;2018
15118;New York;100000000;5;2009
15121;New York;100000000;1;2016
15122;Stockholm;100000000;5;2012
15123;Sau Paulo;100000000;5;2013
15125;Mumbai;100000005;5;2017
15126;New York;100000001;2;2018
15127;Beejing;100000005;1;1990
15131;London;100000002;1;2012
15135;Mumbai;100000002;5;2016
15136;Sau Paulo;100000002;1;2015
15137;London;100000005;5;2016
15138;Sau Paulo;100000003;3;2018
15140;Philadelphia;100000002;2;2019
15141;New York;100000005;4;2012
15143;Beejing;100000001;1;2011
15144;New York;100000001;3;1992
15145;Stockholm;100000004;2;2002
15147;Philadelphia;100000001;4;2012
15148;Bagota;100000000;5;2017
15149;Sau Paulo;100000001;5;2012
15151;Philadelphia;100000006;1;2012
15152;London;100000000;2;2013
15155;Sau Paulo;100000005;3;2015
15156;Stockholm;100000005;4;2014
15157;Mumbai;100000006;2;2016
15160;Philadelphia;100000002;2;2009
15161;Mumbai;100000002;4;2007
15162;Beejing;100000001;2;2018
15163;Philadelphia;100000005;1;1999
15167;New York;100000003;2;2019
15169;London;100000000;1;2016
15170;Mumbai;100000001;1;2016
15171;Mumbai;100000005;3;2016
15174;Beejing;100000004;2;2013
15175;London;100000006;2;2013
15176;Sau Paulo;100000002;1;2016
15177;Sau Paulo;100000000;2;2019
15178;Stockholm;100000000;3;1991
15179;Mumbai;100000001;3;2000
15181;New York;100000004;4;1998
15182;Sau Paulo;100000001;1;2018
15185;Stockholm;100000001;2;2004
15186;New York;100000004;2;2017
15187;Beejing;100000005;4;1998
15189;New York;100000000;3;2014
15192;London;100000002;5;2018
15193;Stockholm;100000006;5;2013
15194;Stockholm;100000006;4;2008
15195;Beejing;100000006;2;2013
15199;Philadelphia;100000002;5;2016
15200;Stockholm;100000002;4;2015
15202;Philadelphia;100000004;4;2017
15203;Beejing;100000005;2;2015
15205;Mumbai;100000000;3;2017
15206;Beejing;100000000;5;1996
15207;Philadelphia;100000006;3;1991
15208;Bagota;100000001;1;2006
15209;New York;100000003;2;2017
15210;Mumbai;100000005;2;2017
15211;Philadelphia;100000001;3;2017
15212;London;100000004;2;2011
15213;Mumbai;100000006;5;2010
15214;Mumbai;100000001;3;2015
15217;Beejing;100000005;3;2014
15221;Sau Paulo;100000000;4;2008
15222;New York;100000002;5;2014
15223;Bagota;100000002;5;2011
15224;Mumbai;100000001;2;2018
15225;Sau Paulo;100000006;3;2018
15226;Bagota;100000005;2;2000
15228;London;100000003;3;2002
15233;Sau Paulo;100000001;4;1996
15234;Sau Paulo;100000003;3;2013
15236;Mumbai;100000004;4;2014
15238;Sau Paulo;100000001;4;2010
15239;Bagota;100000001;3;1992
15240;Stockholm;100000004;4;2017
15241;Stockholm;100000000;2;2013
15243;Mumbai;100000003;1;2016
15244;Sau Paulo;100000005;5;2014
15248;Philadelphia;100000003;1;2014
15251;Sau Paulo;100000005;3;2019
15252;London;100000000;1;2019
15253;Philadelphia;100000005;1;2018
15254;Philadelphia;100000005;1;2017
15255;Philadelphia;100000002;1;2008
15256;London;100000006;4;2019
15257;Philadelphia;100000003;4;2017
15258;Philadelphia;100000006;5;2015
15260;New York;100000006;3;2017
15261;London;100000003;2;2003
15262;Sau Paulo;100000005;3;2015
15264;Beejing;100000000;5;2015
15265;Philadelphia;100000005;3;2014
15266;Mumbai;100000002;5;1990
15270;Philadelphia;100000005;4;2016
15273;Beejing;100000005;3;2014
15274;Beejing;100000004;4;2012
15275;Philadelphia;100000000;3;2013
15277;Mumbai;100000006;1;1996
15278;Sau Paulo;100000004;4;2012
15279;London;100000000;2;1999
15280;Philadelphia;100000000;5;2015
15282;Sau Paulo;100000003;5;2014
15283;London;100000004;4;2019
15284;Philadelphia;100000000;4;2006
15285;Bagota;100000005;4;2005
15286;Sau Paulo;100000003;3;2009
15287;Mumbai;100000002;4;2012
15289;Philadelphia;100000002;5;2018
15292;Beejing;100000006;2;2013
15293;Bagota;100000001;4;2016
15296;New York;100000002;1;2014
15298;Beejing;100000002;2;2006
15299;Stockholm;100000005;3;1993
15302;London;100000006;3;1989
15305;Philadelphia;100000003;1;2016
15306;Mumbai;100000002;2;2003
15307;Beejing;100000000;1;2012
15308;London;100000004;5;2014
15310;Bagota;100000005;1;2018
15312;Philadelphia;100000004;5;1997
15315;Sau Paulo;100000005;4;2018
15316;Philadelphia;100000006;2;2019
15321;Philadelphia;100000000;5;2014
15322;New York;100000001;3;2011
15324;Mumbai;100000005;2;2015
15325;New York;100000006;3;2010
15326;Mumbai;100000006;3;2008
15329;London;100000003;1;2018
15330;Sau Paulo;100000002;2;2015
15332;Bagota;100000005;1;2015
15333;Beejing;100000001;2;2003
15334;Philadelphia;100000001;4;2017
15335;Mumbai;100000000;2;2017
15336;Beejing;100000000;4;2016
15338;London;100000000;1;2013
15339;London;100000005;2;2016
15341;Beejing;100000004;5;2009
15342;Beejing;100000002;4;1988
15343;New York;100000003;3;2013
15345;London;100000001;2;2016
15347;London;100000006;2;2003
15348;Bagota;100000005;4;2007
15349;Bagota;100000003;5;2017
15355;London;100000003;2;2018
15356;Mumbai;100000006;4;2017
15357;Beejing;100000004;4;2014
15358;Sau Paulo;100000003;1;2011
15359;Beejing;100000002;1;2014
15360;Beejing;100000004;2;2017
15362;Philadelphia;100000005;4;2017
15365;Stockholm;100000003;4;2012
15366;Mumbai;100000002;1;2017
15367;Bagota;100000000;3;1999
15368;New York;100000000;1;2016
15369;Stockholm;100000000;5;1990
15371;London;100000006;1;2016
15372;Stockholm;100000006;3;2009
15373;Bagota;100000004;2;2016
15375;Beejing;100000006;4;2008
15376;London;100000001;2;2000
15377;Bagota;100000005;2;1994
15379;Philadelphia;100000005;1;2013
15383;New York;100000001;4;2013
15388;Bagota;100000001;1;2018
15390;Philadelphia;100000003;3;2017
15391;Sau Paulo;100000002;2;2019
15392;New York;100000003;3;2012
15393;London;100000002;4;2004
15394;Stockholm;100000003;1;2011
15395;Beejing;100000004;4;1990
15397;New York;100000004;4;2017
15398;Bagota;100000002;3;2011
15400;Bagota;100000000;1;2012
15401;Bagota;100000006;3;1996
15402;Stockholm;100000002;4;2018
15403;Philadelphia;100000004;5;2017
15405;Philadelphia;100000005;4;2017
15406;Stockholm;100000003;2;2018
15407;New York;100000006;1;2011
15409;New York;100000004;5;2007
15412;Beejing;100000002;1;2018
15413;Philadelphia;100000002;2;2013
15415;Sau Paulo;100000003;4;2016
15416;Beejing;100000006;3;2017
15419;Philadelphia;100000001;1;1989
15420;Mumbai;100000005;4;2009
15421;Philadelphia;100000006;5;2018
15422;New York;100000002;2;2014
15423;Philadelphia;100000002;4;2009
15424;Sau Paulo;100000005;1;2007
15425;New York;100000000;3;2013
15427;Mumbai;100000002;4;2017
15431;London;100000006;3;2018
15432;Beejing;100000000;5;2018
15433;New York;100000002;3;2010
15434;Stockholm;100000003;4;2018
15436;Bagota;100000005;5;2012
15437;Beejing;100000006;4;2012
15438;Bagota;100000000;2;2013
15440;Mumbai;100000005;1;2016
15443;New York;100000002;2;2014
15447;Bagota;100000004;3;2018
15448;London;100000005;2;2019
15450;Mumbai;100000006;1;2010
15451;Sau Paulo;100000006;3;2012
15452;Mumbai;100000004;1;2012
15453;Philadelphia;100000006;3;2017
15456;Stockholm;100000004;5;2013
15460;Mumbai;100000002;3;2000
15464;Stockholm;100000004;4;2014
15465;Philadelphia;100000003;1;2017
15466;New York;100000001;2;2013
15467;London;100000000;3;2008
15469;Sau Paulo;100000003;3;1996
15472;Philadelphia;100000002;4;2018
15473;Bagota;100000004;1;1988
15474;London;100000006;2;1990
15475;Stockholm;100000005;2;2017
15476;Beejing;100000001;2;2017
15477;London;100000002;2;2016
15478;Philadelphia;100000004;3;2016
15479;Philadelphia;100000005;2;2007
15487;Bagota;100000002;2;2018
15488;Mumbai;100000006;1;2013
15489;Sau Paulo;100000000;2;2013
15490;Bagota;100000000;2;2013
15491;Philadelphia;100000003;3;2018
15492;Sau Paulo;100000004;4;2012
15496;New York;100000006;2;2016
15499;Bagota;100000001;4;2011
15504;Sau Paulo;100000000;3;2013
15505;Philadelphia;100000001;1;2018
15506;Bagota;100000006;5;2014
15508;Philadelphia;100000003;2;2013
15510;New York;100000004;2;2014
15511;London;100000006;1;2014
15512;Stockholm;100000003;3;2014
15513;London;100000003;2;2019
15515;New York;100000001;1;1997
15516;Mumbai;100000000;5;2017
15517;Philadelphia;100000006;2;2017
15518;Bagota;100000002;2;2017
15519;Philadelphia;100000002;1;2008
15520;Stockholm;100000005;4;2017
15521;London;100000001;4;2013
15522;Stockholm;100000005;5;2019
15523;Sau Paulo;100000003;5;2013
15524;Mumbai;100000002;4;2018
15525;Sau Paulo;100000000;5;1987
15526;Bagota;100000004;1;2013
15529;Mumbai;100000004;3;2016
15530;Philadelphia;100000001;4;2000
15531;New York;100000001;3;1997
15533;Philadelphia;100000006;5;2009
15534;Beejing;100000006;2;2014
15536;London;100000004;2;2018
15537;Bagota;100000006;1;2014
15542;Mumbai;100000002;1;2014
15545;Stockholm;100000002;3;2015
15546;Bagota;100000000;5;2017
15548;Philadelphia;100000000;2;2018
15549;New York;100000004;3;2016
15550;Mumbai;100000001;3;2000
15551;London;100000001;3;2014
15552;New York;100000002;3;2017
15554;Mumbai;100000000;1;2017
15558;Beejing;100000002;2;2013
15559;Philadelphia;100000005;3;2002
15562;Philadelphia;100000000;2;2012
15564;Bagota;100000003;1;1997
15565;Stockholm;100000002;2;2018
15566;Stockholm;100000000;5;2010
15568;Bagota;100000000;1;2017
15569;London;100000004;4;2007
15572;Mumbai;100000002;2;2017
15573;Mumbai;100000005;4;1999
15574;Philadelphia;100000004;1;2014
15575;Bagota;100000002;4;2008
15576;New York;100000002;1;2019
15577;New York;100000003;5;2018
15578;London;100000003;4;2016
15579;Philadelphia;100000003;2;2002
15580;London;100000005;1;1988
15581;Beejing;100000004;1;1992
15582;Mumbai;100000003;3;2003
15583;Bagota;100000003;1;2005
15584;Beejing;100000001;3;1998
15585;Bagota;100000004;2;2014
15586;Bagota;100000002;2;1999
15587;Stockholm;100000006;3;2002
15589;Mumbai;100000004;1;2014
15594;Mumbai;100000002;4;2017
15595;Stockholm;100000001;5;2014
15596;Mumbai;100000004;3;1990
15600;Philadelphia;100000001;5;1989
15605;New York;100000002;3;2007
15606;London;100000005;4;2017
15607;Bagota;100000000;1;1993
15608;Bagota;100000006;5;2010
15609;Beejing;100000003;2;2015
15610;Philadelphia;100000001;5;2014
15611;Mumbai;100000002;3;1991
15613;New York;100000001;2;2017
15617;Philadelphia;100000003;1;2016
15618;New York;100000002;2;2008
15620;Bagota;100000003;2;2010
15622;London;100000006;3;2016
15623;Sau Paulo;100000005;3;2019
15626;Stockholm;100000000;1;1990
15627;Mumbai;100000003;1;1998
15629;Mumbai;100000003;5;2006
15630;Mumbai;100000002;5;2019
15631;Philadelphia;100000005;5;2016
15632;Beejing;100000000;4;2015
15633;Stockholm;100000006;2;2003
15636;Philadelphia;100000005;3;2016
15637;Philadelphia;100000002;2;2013
15639;Sau Paulo;100000006;1;2014
15640;Mumbai;100000005;3;2018
15641;Philadelphia;100000005;3;2014
15642;Beejing;100000004;4;2018
15643;London;100000004;3;2016
15644;Philadelphia;100000003;5;2018
15645;Sau Paulo;100000000;3;2014
15646;London;100000003;3;2014
15648;New York;100000002;3;1992
15649;London;100000000;2;2013
15650;London;100000004;4;2017
15651;New York;100000003;2;2019
15652;Philadelphia;100000005;1;2010
15654;Bagota;100000003;2;2019
15656;Bagota;100000006;2;2005
15657;Stockholm;100000002;5;2015
15658;Sau Paulo;100000006;5;2013
15660;Philadelphia;100000003;1;2013
15661;Mumbai;100000001;1;2017
15662;London;100000006;5;2016
15665;Mumbai;100000003;3;2014
15666;Sau Paulo;100000005;5;2011
15667;Stockholm;100000004;2;2018
15668;Sau Paulo;100000005;2;1994
15669;London;100000002;3;2015
15671;Mumbai;100000000;3;2013
15677;Beejing;100000003;3;1992
15680;Bagota;100000006;3;2008
15681;New York;100000006;1;2014
15682;Bagota;100000004;5;2000
15685;New York;100000001;1;2014
15686;Philadelphia;100000005;1;1992
15687;Sau Paulo;100000001;2;2012
15693;Mumbai;100000006;3;1994
15694;Stockholm;100000001;4;2016
15697;Bagota;100000001;1;2013
15698;Mumbai;100000000;4;2002
15699;Philadelphia;100000001;1;2000
15700;New York;100000005;4;2015
15703;Bagota;100000002;2;2012
15704;Sau Paulo;100000001;3;2016
15705;Sau Paulo;100000000;1;2018
15706;Philadelphia;100000002;4;2017
15707;Beejing;100000002;2;2013
15708;Stockholm;100000006;5;2016
15711;Mumbai;100000001;3;2013
15712;Beejing;100000000;4;1988
15713;Sau Paulo;100000005;1;2019
15714;London;100000006;4;1990
15715;Bagota;100000003;4;2014
15717;Mumbai;100000005;1;2017
15719;Stockholm;100000000;3;2009
15723;London;100000005;1;1989
15724;Beejing;100000003;2;2018
15725;New York;100000003;5;2002
15727;Philadelphia;100000000;2;2013
15728;London;100000004;4;2013
15730;Beejing;100000004;3;2015
15731;Bagota;100000005;5;2017
15734;New York;100000005;4;2018
15737;Bagota;100000004;2;2016
15738;Bagota;100000003;4;2012
15740;Bagota;100000006;3;2012
15741;Sau Paulo;100000000;5;2007
15743;Philadelphia;100000000;1;2007
